,Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
861,4,SOUTH,255,356.0,236.0,325.3333333,362.0,296.0,258.0,225.0,258.0,318.0,181.0,244.0,368.0,310.0,362.0,348.0,184.0,136.0,182.0,160.0,206.0,206.0,202.0,184.0,142.0,81.33333333,94.0,328.0,88.0,174.0,174.0,290.0,220.0,120.0,170.0,122.0,248.0,136.0,70.0
862,4,SOUTH,332,552.0,542.0,384.0,258.0,324.0,258.0,441.0,408.0,222.0,303.0,222.0,462.0,318.0,546.0,354.0,48.0,102.0,96.0,210.0,228.0,126.0,324.0,66.0,486.0,244.0,234.0,315.0,360.0,174.0,144.0,198.0,168.0,492.0,156.0,132.0,102.0,102.0,246.0
863,4,SOUTH,256,876.0,698.0,786.0,520.0,398.0,404.0,506.0,628.0,629.0,901.0,452.0,924.0,628.0,658.0,788.0,278.0,852.0,238.0,292.0,665.0,600.0,314.0,764.0,400.0,296.0,478.0,454.0,90.0,610.0,500.0,282.0,858.0,494.0,618.0,226.0,346.0,304.0,64.0
864,4,SOUTH,257,565.0,431.0,343.0,229.0,269.0,283.0,341.0,335.0,294.0,417.0,143.0,434.3333333,421.0,369.0,467.0,147.0,497.0,145.0,173.0,431.0,381.0,125.0,407.0,61.0,19.0,223.0,261.0,145.0,265.0,241.0,277.0,409.6666667,261.0,327.0,433.0,421.0,203.0,85.0
866,4,SOUTH,258,737.0,1053.0,933.0,577.0,437.0,629.0,801.0,637.0,381.0,603.0,561.0,921.0,869.0,577.0,725.0,589.0,533.0,389.0,313.0,387.0,555.0,377.0,941.0,505.0,241.0,205.0,389.0,213.0,405.0,309.0,337.0,501.0,265.0,309.0,645.0,321.0,181.0,101.0
871,4,SOUTH,263,7.0,7.0,7.0,7.0,7.0,7.0,7.0,49.0,19.0,19.0,37.0,43.0,163.0,151.0,7.0,31.0,7.0,91.0,121.0,97.0,157.0,109.0,157.0,49.0,7.0,169.0,133.0,91.0,79.0,151.0,109.0,205.0,189.0,133.0,145.0,235.0,55.0,97.0
872,4,SOUTH,264,2189.0,1461.0,1429.0,1109.0,1125.0,965.0,1461.0,1693.0,2589.0,1377.0,1461.0,2709.0,2789.0,3818.333333,3981.0,2213.0,1997.0,1341.0,2333.0,3125.0,2869.0,3461.0,2957.0,1917.0,1810.333333,3509.0,2317.0,2285.0,2453.0,2309.0,3501.0,4245.0,3197.0,1949.0,2085.0,4561.0,2529.0,1141.0
873,4,SOUTH,267,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,35.0,55.0,19.0,47.0,59.0,39.0,19.0,51.0,23.0,11.0,35.0,71.0,63.0,87.0,3.0,3.0,3.0,11.0,47.0,27.0,3.0,3.0,59.0,65.66666667,47.0,63.0,77.66666667,31.0,7.0
874,4,SOUTH,268,82.0,182.0,227.3333333,486.0,186.0,102.0,82.0,142.0,1074.0,102.0,670.0,652.0,966.0,986.0,1030.0,798.0,598.0,406.0,824.0,1014.0,738.0,1090.0,1094.0,834.0,445.3333333,496.0,722.0,538.0,534.0,642.0,758.0,830.0,742.0,726.0,734.0,596.0,478.0,146.0
875,4,SOUTH,269,122.0,130.0,150.0,329.0,128.0,219.0,345.0,226.0,239.0,250.0,332.0,238.0,315.0,84.0,614.0,231.0,234.0,151.0,332.0,343.0,272.0,229.0,294.0,201.0,161.3333333,271.0,317.0,216.0,328.0,168.0,455.0,337.0,299.0,160.0,188.0,233.0,215.0,43.0
876,4,SOUTH,270,378.0,500.0,600.0,210.0,184.0,308.0,338.0,234.0,228.0,310.0,266.0,476.0,408.0,490.0,626.0,316.0,394.0,266.0,378.0,446.0,424.0,374.0,430.0,322.0,4.0,378.0,564.0,340.0,164.0,530.0,524.6666667,386.0,422.0,116.0,364.0,372.0,478.0,30.0
877,4,SOUTH,271,2601.0,1926.0,2433.0,2196.0,1707.0,2160.0,2361.0,2670.0,2202.0,1839.0,2499.0,3369.0,3843.0,3387.0,3093.0,1932.0,2631.0,1134.0,3822.0,2820.0,2649.0,1935.0,2580.0,1578.0,1106.0,1734.0,2040.0,2406.0,2442.0,2091.0,3612.0,2910.0,4149.0,2166.0,1230.0,2085.0,1917.0,609.0
878,4,SOUTH,272,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,32.0,12.0,34.0,119.0,159.0,230.0,223.0,92.0,238.0,137.0,2.0,117.0,287.0,127.0,304.0,237.0,284.6666667,285.0,209.0,82.0,180.0,167.0,199.0,13.0
879,4,SOUTH,420,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,107.0,43.0,111.0,81.0,91.0,57.0,95.0,59.0,13.0,47.0,45.0,101.0,105.0,109.0,49.0,103.0,75.0,91.0,115.0,59.0,13.0,37.0
880,4,SOUTH,273,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0,25.0,63.0,37.0,127.0,75.0,83.0,65.0,3.0,61.0,97.0,127.0,71.0,45.66666667,59.0,27.0,77.0,85.0,49.0,21.0,3.0,33.0
881,4,SOUTH,274,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,169.0,345.0,259.0,199.0,175.0,499.0,445.0,376.0,298.0,268.0,241.0,13.0,346.0,451.0,532.0,196.0,13.0,457.0,337.0,166.0,157.0,304.0,289.0,13.0,135.0
882,4,SOUTH,275,711.0,863.0,797.6666667,515.0,681.0,473.0,595.0,727.0,343.0,493.0,529.0,547.0,705.0,643.0,495.0,395.0,377.0,279.0,397.0,503.0,289.0,367.0,107.0,213.0,13.0,49.0,493.0,313.0,473.0,121.0,89.0,743.0,381.0,241.0,255.0,177.0,247.0,101.0
883,4,SOUTH,276,16.0,78.0,64.0,84.0,85.33333333,68.0,44.0,62.0,32.0,49.0,36.0,50.0,46.0,58.0,36.0,6.0,30.0,54.0,44.0,48.0,20.0,34.0,24.0,6.0,6.0,26.0,40.0,56.0,38.0,6.0,6.0,68.0,54.0,26.0,39.0,8.0,42.0,14.0
884,4,SOUTH,277,222.0,162.0,10.0,218.0,118.0,236.3333333,229.0,228.0,187.0,209.0,170.0,324.0,296.0,270.0,267.0,164.0,151.0,168.0,154.0,190.0,158.0,229.0,165.0,122.0,10.0,120.0,240.0,198.0,156.0,156.0,182.0,218.0,168.0,100.0,178.0,204.0,90.0,18.0
885,4,SOUTH,278,143.0,207.0,15.0,175.0,267.0,177.0,219.0,229.0,183.0,183.0,165.0,197.0,211.0,175.0,196.6666667,138.0,161.0,219.0,113.0,124.0,107.0,136.0,107.0,109.0,80.33333333,127.0,129.0,149.0,107.0,115.0,193.0,153.0,251.0,121.0,113.0,205.0,51.0,11.0
894,4,SOUTH,286,17.0,162.3333333,133.0,87.0,35.0,179.0,137.0,233.0,75.0,103.0,123.0,179.0,163.0,191.0,109.0,57.0,21.0,137.0,17.0,17.0,140.3333333,161.0,141.0,125.0,17.0,43.0,193.0,133.0,37.0,117.0,17.0,53.0,185.0,19.0,17.0,17.0,17.0,49.0
898,4,SOUTH,103,389.0,417.0,309.0,137.0,225.0,213.0,261.0,221.0,225.0,117.0,221.0,373.0,213.0,305.0,293.0,257.0,133.0,105.0,297.0,265.0,281.0,189.0,137.0,121.0,1.0,309.0,197.0,225.0,185.0,281.0,193.0,309.0,149.0,129.0,129.0,193.0,161.0,1.0
899,4,SOUTH,104,380.0,380.0,305.0,215.0,275.0,146.0,248.0,215.0,167.0,152.0,206.0,254.0,251.0,284.0,263.0,176.0,185.0,170.0,221.0,233.0,209.0,161.0,227.0,131.0,17.0,17.0,281.0,131.0,29.0,107.0,200.0,227.0,179.0,149.0,245.0,182.0,134.0,26.0
900,4,SOUTH,105,175.0,175.0,204.3333333,143.0,191.0,87.0,179.0,103.0,87.0,47.0,103.0,279.0,127.0,195.0,99.0,199.0,127.0,91.0,227.0,139.0,115.0,135.0,115.0,71.0,68.33333333,119.0,259.0,87.0,215.0,119.0,171.0,59.0,239.0,111.0,139.0,67.0,139.0,51.0
901,4,SOUTH,106,573.0,461.0,433.0,149.0,443.0,375.0,455.0,367.0,473.0,623.0,467.0,671.0,724.3333333,715.0,639.0,461.0,389.0,507.0,491.0,603.0,415.0,399.0,469.0,317.0,263.0,471.0,647.0,577.0,557.0,435.0,375.0,705.0,701.0,317.0,353.0,453.0,293.0,93.0
902,4,SOUTH,107,150.0,342.0,180.0,262.0,142.0,252.0,192.0,158.0,280.0,268.0,278.0,288.0,364.0,378.6666667,378.0,230.0,154.0,266.0,126.0,298.0,122.0,140.0,146.0,230.0,10.0,48.0,178.0,150.0,162.0,122.0,230.0,30.0,22.0,182.0,122.0,166.0,83.33333333,14.0
903,4,SOUTH,108,75.0,495.0,265.0,11.0,559.0,435.0,487.0,477.0,545.0,581.0,597.0,557.0,815.6666667,841.0,577.0,633.0,355.0,443.0,605.0,803.0,389.0,591.0,585.0,357.0,11.0,279.0,879.0,507.0,555.0,427.0,765.0,547.0,689.0,301.0,425.0,439.0,349.0,301.0
904,4,SOUTH,109,10.0,130.0,282.0,126.0,66.0,326.0,186.0,310.0,170.0,202.0,338.0,250.0,274.0,338.0,250.0,202.0,210.0,254.0,154.0,298.0,130.0,390.0,202.0,230.0,10.0,86.0,294.0,114.0,354.0,386.0,210.0,278.0,258.0,540.6666667,386.0,142.0,366.0,10.0
905,4,SOUTH,110,23.0,15.0,15.0,15.0,15.0,15.0,87.0,15.0,43.0,92.33333333,31.0,43.0,15.0,39.0,15.0,15.0,15.0,15.0,15.0,83.0,27.0,15.0,15.0,63.0,15.0,23.0,15.0,67.0,31.0,15.0,23.0,39.0,15.0,15.0,47.0,297.6666667,31.0,15.0
906,4,SOUTH,111,79.0,131.0,87.0,107.0,119.0,167.0,259.0,231.0,155.0,255.0,67.0,215.0,123.0,207.0,307.0,227.0,67.0,115.0,259.0,247.0,155.0,175.0,243.0,239.0,133.6666667,143.0,135.0,87.0,175.0,243.0,127.0,279.0,179.0,139.0,219.0,195.0,275.0,79.0
907,4,SOUTH,112,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,15.0,7.0,13.0,16.0,19.0,7.0,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,7.0,18.0,10.0,13.0,7.0
908,4,SOUTH,113,299.0,223.0,279.0,179.0,103.0,191.0,283.0,179.0,123.0,315.0,179.0,235.0,287.0,395.0,319.0,203.0,215.0,211.0,339.0,307.0,288.3333333,119.0,307.0,207.0,107.0,99.0,275.0,135.0,291.0,151.0,171.0,303.0,307.0,235.0,391.0,359.0,231.0,63.0
909,4,SOUTH,114,20.0,20.0,35.0,20.0,20.0,20.0,29.0,26.0,35.0,26.0,20.0,20.0,32.0,26.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,32.0,20.0,32.0,20.0,20.0,32.0,26.0,20.0,20.0,26.0,20.0,26.0,20.0,20.0,20.0,26.0,20.0
910,4,SOUTH,115,15.0,20.0,11.0,13.0,13.0,13.0,21.0,12.0,11.0,23.0,11.0,11.0,11.0,11.0,23.0,15.0,11.0,11.0,23.0,24.0,22.33333333,13.0,22.0,13.0,11.0,25.0,13.0,24.0,15.0,18.0,15.0,19.0,14.0,22.0,11.0,11.0,11.0,11.0
911,4,SOUTH,116,10.0,10.0,10.0,10.0,14.0,22.0,10.0,10.0,34.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,18.0,22.0,10.0,10.0,27.33333333,34.0,10.0,10.0,10.0,10.0,26.0,14.0,14.0,10.0,10.0,10.0,10.0,14.0,30.0,70.0,10.0,10.0
912,4,SOUTH,117,12.0,17.0,12.0,12.0,12.0,12.0,21.0,12.0,24.0,12.0,24.0,15.0,12.0,12.0,18.0,12.0,19.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,24.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
913,4,SOUTH,287,299.0,83.0,19.0,59.0,43.0,80.33333333,51.0,59.0,75.0,51.0,43.0,59.0,123.0,59.0,83.0,27.0,35.0,19.0,51.0,35.0,35.0,27.0,43.0,27.0,19.0,47.0,19.0,19.0,19.0,19.0,19.0,19.0,35.0,19.0,307.0,27.0,19.0,19.0
914,4,SOUTH,121,212.0,548.0,324.0,68.0,4.0,356.0,420.0,212.0,276.0,216.0,228.0,564.0,598.6666667,372.0,292.0,180.0,244.0,340.0,228.0,244.0,260.0,196.0,292.0,244.0,4.0,148.0,148.0,196.0,4.0,260.0,196.0,4.0,548.0,260.0,340.0,560.0,212.0,264.0
915,4,SOUTH,122,12.0,348.0,159.0,147.0,12.0,78.0,216.0,186.0,12.0,351.0,132.0,288.0,304.0,192.0,12.0,204.0,144.0,171.0,156.0,192.0,60.0,252.0,120.0,192.0,12.0,63.0,300.0,123.0,216.0,240.0,276.0,144.0,144.0,219.0,120.0,252.0,132.0,12.0
916,4,SOUTH,422,6.0,70.0,166.0,214.0,70.0,278.0,142.0,118.0,70.0,102.0,6.0,272.6666667,326.0,342.0,6.0,198.0,38.0,22.0,54.0,118.0,38.0,38.0,102.0,150.0,6.0,138.0,6.0,22.0,38.0,118.0,102.0,38.0,38.0,70.0,166.0,262.0,230.0,6.0
917,4,SOUTH,288,9.0,9.0,9.0,9.0,9.0,9.0,11.0,10.0,28.0,20.0,12.0,92.0,133.0,45.0,37.0,15.0,15.0,19.0,25.0,39.0,27.0,19.0,37.0,31.0,9.0,53.66666667,11.0,9.0,29.0,17.0,11.0,23.0,9.0,13.0,13.0,23.0,9.0,9.0
918,4,SOUTH,423,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,117.0,69.0,63.0,87.0,90.0,60.0,81.0,104.0,117.0,15.0,48.0,66.0,51.0,57.0,54.0,39.0,72.0,36.0,36.0,75.0,75.0,69.0,15.0
922,4,SOUTH,123,180.0,144.0,172.0,44.0,12.0,104.0,86.0,104.0,92.0,64.0,54.0,272.0,260.0,84.0,44.0,124.0,36.0,40.0,46.0,104.0,80.0,80.0,24.0,104.0,12.0,117.3333333,122.0,84.0,100.0,248.0,96.0,172.0,116.0,104.0,88.0,272.0,136.0,64.0
923,4,SOUTH,289,90.0,58.0,14.0,14.0,12.0,18.0,24.0,24.0,16.0,28.0,8.0,66.0,56.0,16.0,16.0,4.0,4.0,26.0,12.0,22.0,14.0,32.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,46.0,8.0,24.0,10.0,10.0,20.0,54.66666667,52.0,10.0
924,4,SOUTH,427,179.0,160.0,73.0,12.0,26.0,50.0,52.0,68.0,92.0,77.0,124.0,294.0,72.0,186.0,66.0,42.0,24.0,28.0,62.0,54.0,32.0,42.0,62.0,90.0,10.0,98.66666667,40.0,10.0,40.0,44.0,62.0,88.0,44.0,50.0,78.0,184.0,34.0,26.0
925,4,SOUTH,406,155.0,75.0,19.0,19.0,59.0,83.0,39.0,63.0,75.0,35.0,203.0,95.0,187.0,119.0,51.0,35.0,43.0,27.0,47.0,59.0,27.0,27.0,43.0,99.0,19.0,179.0,19.0,19.0,19.0,35.0,19.0,19.0,75.0,19.0,91.0,128.3333333,75.0,19.0
926,4,SOUTH,124,3193.0,1441.0,568.0,181.0,307.0,715.0,823.0,712.0,1021.0,646.0,2437.0,6202.0,4573.0,1261.0,841.0,499.0,199.0,544.0,388.0,787.0,265.0,2509.0,3583.0,3955.0,7.0,3868.0,1198.0,1975.0,673.0,1351.0,739.0,1489.0,2395.0,4567.0,7375.0,6741.0,2665.0,751.0
928,4,SOUTH,428,76.33333333,9.0,11.0,11.0,11.0,53.0,33.0,9.0,45.0,19.0,13.0,187.0,35.0,29.0,9.0,17.0,9.0,17.0,9.0,13.0,13.0,21.0,41.0,33.0,9.0,109.6666667,17.0,9.0,9.0,37.0,29.0,63.0,137.0,37.0,37.0,69.0,29.0,9.0
929,4,SOUTH,339,752.0,568.0,244.0,128.0,120.0,108.0,248.0,212.0,232.0,156.0,288.0,698.6666667,832.0,624.0,328.0,232.0,152.0,172.0,144.0,224.0,144.0,216.0,408.0,624.0,501.3333333,864.0,632.0,136.0,120.0,320.0,240.0,308.0,256.0,320.0,240.0,808.0,608.0,184.0
930,4,SOUTH,126,73.0,82.33333333,18.0,13.0,5.0,21.0,73.0,39.0,49.0,70.0,45.0,13.0,3.0,3.0,3.0,5.0,9.0,13.0,3.0,9.0,33.0,17.0,21.0,18.0,3.0,17.0,13.0,11.0,17.0,3.0,7.0,21.0,19.0,31.0,49.66666667,65.0,69.0,29.0
931,4,SOUTH,127,906.0,256.0,158.0,66.0,60.0,126.0,126.0,118.0,316.0,182.0,598.0,766.0,652.0,362.0,206.0,56.0,74.0,54.0,134.0,134.0,178.0,242.0,272.0,448.0,524.0,391.3333333,50.0,394.0,22.0,178.0,122.0,134.0,130.0,226.0,582.0,950.0,326.0,66.0
932,4,SOUTH,128,2.0,2.0,2.0,167.3333333,130.0,74.0,32.0,2.0,218.0,18.0,130.0,172.0,50.0,106.0,122.0,180.0,54.0,230.0,82.0,154.0,204.0,266.0,210.0,178.0,2.0,26.0,42.0,58.0,2.0,2.0,2.0,2.0,2.0,2.0,266.0,138.0,58.0,2.0
933,4,SOUTH,129,1314.666667,1076.0,194.0,246.0,350.0,26.0,4.0,50.0,1346.0,52.0,50.0,1138.0,946.0,146.0,288.0,124.0,50.0,1032.0,26.0,146.0,98.0,130.0,62.0,74.0,2.0,26.0,122.0,624.0,986.0,322.0,932.0,50.0,1321.333333,1538.0,76.0,74.0,26.0,2.0
934,4,SOUTH,131,826.0,634.0,876.0,442.0,730.0,82.0,34.0,10.0,728.0,468.0,298.0,658.0,514.0,610.0,394.0,612.0,794.0,442.0,610.0,730.0,390.0,466.0,547.3333333,286.0,10.0,154.0,402.0,682.0,312.0,778.0,306.0,778.0,82.0,22.0,10.0,346.0,346.0,58.0
935,4,SOUTH,132,1286.0,1316.0,1689.0,1136.0,1358.0,1164.0,1154.0,1070.0,1562.0,1250.0,888.0,1443.0,1445.0,1286.0,1664.0,1437.0,1286.0,1640.0,980.0,1514.0,1730.0,1244.0,1479.0,1117.0,645.6666667,806.0,1850.0,1412.0,1622.0,1358.0,1586.0,1784.0,1506.0,1859.333333,1724.0,1700.0,590.0,206.0
936,4,SOUTH,133,3524.0,2928.0,2856.0,2088.0,3548.0,2012.0,3576.0,2160.0,2756.0,3064.0,1460.0,2588.0,3284.0,2744.0,4104.0,2940.0,2788.0,2756.0,3020.0,3044.0,4552.0,3908.0,2712.0,2084.0,1228.0,1580.0,3260.0,3076.0,4160.0,3776.0,2996.0,4924.0,4744.0,3556.0,3428.0,2612.0,1220.0,452.0
937,4,SOUTH,134,338.0,134.0,362.0,206.0,306.0,134.0,496.0,170.0,338.0,190.0,122.0,206.0,218.0,254.0,488.0,292.0,298.0,242.0,218.0,298.0,274.0,170.0,212.0,398.0,182.0,146.0,250.0,244.0,386.0,338.0,410.0,434.0,302.0,326.0,427.3333333,390.0,314.0,34.0
938,4,SOUTH,136,920.0,857.0,560.0,758.0,1091.0,1103.0,1169.0,1319.0,1316.0,941.0,938.0,1178.0,1106.0,842.0,1010.0,938.0,770.0,770.0,650.0,1106.0,962.0,557.0,554.0,533.0,2.0,434.0,818.0,314.0,458.0,482.0,434.0,2.0,2.0,2.0,506.0,826.0,242.0,674.0
939,4,SOUTH,137,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,816.0,736.0,16.0,1350.666667,1380.0,416.0,740.0,16.0,416.0,1848.0,896.0,1096.0,1216.0,1612.0,2176.0,1616.0,216.0,16.0,1322.666667,96.0,736.0
941,4,SOUTH,140,1489.0,1273.0,1261.0,1156.0,1513.0,967.0,1333.0,1261.0,1453.0,1108.0,1081.0,1996.0,1621.0,1357.0,1429.0,877.0,1153.0,1357.0,937.0,1168.0,1543.0,1168.0,889.0,940.0,946.0,1897.0,925.0,1189.0,1963.0,1753.0,1273.0,1393.0,1405.0,1549.0,781.0,1129.0,601.0,253.0
942,4,SOUTH,141,344.0,398.0,448.0,352.0,240.0,608.0,306.0,308.0,296.0,342.0,224.0,590.0,544.0,643.3333333,384.0,184.0,248.0,280.0,272.0,384.0,312.0,208.0,440.0,200.0,182.0,338.0,278.0,192.0,328.0,304.0,376.0,304.0,248.0,216.0,240.0,208.0,144.0,16.0
943,4,SOUTH,429,35.0,29.0,11.0,35.0,53.0,9.0,10.0,5.0,5.0,5.0,5.0,17.0,41.0,11.0,5.0,5.0,59.0,57.0,41.0,65.0,41.0,41.0,5.0,5.0,5.0,17.0,11.0,54.0,11.0,17.0,51.0,41.0,47.0,5.0,5.0,5.0,5.0,5.0
944,4,SOUTH,144,160.6666667,146.0,110.0,48.0,110.0,116.0,88.0,50.0,38.0,63.0,68.0,150.0,134.0,135.3333333,104.0,62.0,54.0,34.0,54.0,80.0,110.0,50.0,98.0,84.0,10.0,127.0,18.0,10.0,10.0,74.0,88.0,108.0,106.0,58.0,102.0,70.0,124.0,20.0
949,4,SOUTH,385,564.0,103.0,109.0,41.0,11.0,11.0,11.0,137.0,433.0,11.0,391.0,431.0,463.0,285.0,249.0,225.0,129.0,25.0,11.0,33.0,165.0,256.0,297.0,75.0,11.0,55.0,11.0,44.0,231.0,133.0,139.0,263.0,159.0,95.0,283.0,430.3333333,323.0,61.0
950,4,SOUTH,386,448.0,394.0,16.0,298.0,286.0,286.0,694.0,454.0,772.0,292.0,466.0,644.0,16.0,430.0,148.0,82.0,70.0,16.0,28.0,64.0,16.0,58.0,28.0,199.0,16.0,16.0,22.0,70.0,118.0,232.0,208.0,202.0,190.0,538.0,370.0,598.0,304.0,16.0
951,4,SOUTH,147,1016.0,928.0,907.0,992.0,618.0,761.0,578.0,753.0,1100.0,696.0,1281.0,1613.666667,1575.0,1165.0,547.0,160.0,191.0,128.0,218.0,142.0,204.0,99.0,686.0,559.0,20.0,225.0,205.0,116.0,186.0,166.0,150.0,162.0,270.0,174.0,322.0,614.0,158.0,50.0
952,4,SOUTH,148,131.0,211.0,192.3333333,87.0,87.0,93.0,103.0,203.0,195.0,55.0,107.0,183.0,115.0,215.0,123.0,111.0,107.0,79.0,99.0,19.0,55.0,99.0,183.0,91.0,19.0,25.0,59.0,39.0,71.0,23.0,167.0,159.0,123.0,115.0,95.0,91.0,175.0,19.0
953,4,SOUTH,149,395.0,393.0,234.0,69.0,146.0,142.0,258.0,177.0,201.0,75.0,77.0,228.0,314.0,247.0,111.0,128.0,75.0,90.0,159.0,187.0,111.0,99.0,135.0,119.0,94.66666667,164.0,69.0,57.0,103.0,159.0,137.0,207.0,107.0,127.0,111.0,311.0,269.0,198.3333333
954,4,SOUTH,387,1051.0,1051.0,679.0,123.0,511.0,107.0,499.0,507.0,531.0,423.0,323.0,599.0,751.0,403.0,299.0,891.0,123.0,99.0,163.0,411.0,331.0,147.0,115.0,59.0,3.0,371.0,83.0,219.0,83.0,147.0,427.0,123.0,83.0,131.0,163.0,187.0,11.0,3.0
955,4,SOUTH,150,605.0,399.0,303.0,219.0,163.0,263.0,267.0,247.0,263.0,239.0,323.0,667.0,503.0,391.0,475.0,151.0,139.0,283.0,365.0,291.0,307.0,239.0,275.0,303.0,311.6666667,629.0,263.0,155.0,279.0,477.0,435.0,487.0,331.0,483.0,577.0,537.0,243.0,59.0
956,4,SOUTH,151,2208.0,1422.0,724.0,520.0,442.0,616.0,920.0,668.0,708.0,358.0,660.0,1236.0,1328.0,746.0,2258.0,1472.0,804.0,1810.0,1886.0,2064.0,1588.0,1952.0,4252.0,1852.0,1449.333333,2484.0,1934.0,854.0,1080.0,1610.0,1560.0,2004.0,2244.0,4236.0,4006.0,3780.666667,2508.0,624.0
957,4,SOUTH,152,1881.0,1381.0,1181.0,693.0,725.0,721.0,1037.0,905.0,1013.0,353.0,881.0,1725.0,1869.0,1689.0,1097.0,789.0,373.0,797.0,909.0,589.0,997.0,101.0,645.0,253.0,13.0,13.0,2061.0,269.0,661.0,853.0,661.0,781.0,765.0,725.0,957.0,1397.0,1381.0,85.0
958,4,SOUTH,154,1.0,1.0,1.0,1.0,1.0,12.33333333,17.0,8.0,11.0,5.0,8.0,1.0,9.0,7.0,3.0,7.0,3.0,8.0,1.0,2.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,9.0,1.0,1.0,5.0,5.0,9.0,17.0,1.0
959,4,SOUTH,155,19.0,19.0,19.0,19.0,19.0,61.0,55.0,22.0,31.0,22.0,25.0,19.0,49.0,25.0,37.0,19.0,25.0,25.0,31.0,19.0,31.0,49.0,31.0,19.0,19.0,43.0,25.0,43.0,61.0,43.0,43.0,37.0,19.0,25.0,52.0,49.0,49.0,19.0
961,4,SOUTH,157,19.0,19.0,19.0,39.0,139.0,243.0,189.0,151.0,295.0,199.0,301.0,251.0,257.0,302.3333333,251.0,155.0,187.0,191.0,139.0,127.0,167.0,147.0,203.0,51.0,19.0,111.0,143.0,111.0,211.0,115.0,155.0,131.0,209.0,151.0,149.0,149.0,99.0,93.0
962,4,SOUTH,158,9.0,9.0,9.0,49.0,111.0,111.0,61.0,71.0,83.66666667,59.0,63.0,99.0,93.0,69.0,83.0,61.0,45.0,75.0,53.0,95.0,87.0,57.0,49.0,29.0,9.0,25.0,33.0,29.0,53.0,53.0,63.0,41.0,63.0,13.0,45.0,81.0,65.0,9.0
963,4,SOUTH,159,54.33333333,13.0,29.0,13.0,25.0,43.0,27.0,37.0,20.0,28.0,27.0,24.0,17.0,32.0,40.0,27.0,38.0,18.0,17.0,18.0,14.0,19.0,21.0,14.0,13.0,23.0,19.0,17.0,17.0,14.0,13.0,31.0,25.0,13.0,37.0,17.0,21.0,13.0
964,4,SOUTH,160,17.0,17.0,17.0,17.0,17.0,50.0,98.0,53.0,68.0,68.0,104.0,152.0,149.0,122.0,203.0,172.0,44.0,137.0,77.0,89.0,41.0,83.0,77.0,56.0,17.0,122.0,29.0,59.0,113.0,71.0,179.0,155.0,145.0,53.0,203.0,80.0,53.0,29.0
965,4,SOUTH,161,190.0,94.0,138.0,42.0,110.0,58.0,82.0,50.0,62.0,66.0,62.0,74.0,86.0,22.0,38.0,90.0,98.0,146.0,58.0,74.0,42.0,98.0,66.0,14.0,2.0,34.0,18.0,74.0,34.0,26.0,98.0,98.0,94.0,10.0,118.0,66.0,26.0,2.0
969,4,SOUTH,165,20.0,20.0,20.0,20.0,124.0,162.0,160.0,126.0,186.0,104.0,150.0,180.0,157.3333333,148.6666667,154.0,78.0,156.0,128.0,132.0,142.0,134.0,116.0,104.0,72.0,20.0,84.0,104.0,92.0,132.0,94.0,142.0,92.0,196.0,54.0,134.0,112.0,70.0,20.0
